Item Code (CPC),Year,Item,ProductionUnit,Production,ValueUnit,Value,AreaUnit,Area,UnitPrice,UnitPrice_unit,HaPrice,HaPrice_unit
232,2019,"Eggs from other birds in shell, fresh, n.e.c.",1000 No,38370,1000 Int$,5487,NA,NA,0.1430023455824863,1000 Int$ per 1000 No,NA,1000 Int$ per NA
232,2020,"Eggs from other birds in shell, fresh, n.e.c.",1000 No,38370,1000 Int$,5487,NA,NA,0.1430023455824863,1000 Int$ per 1000 No,NA,1000 Int$ per NA
232,2020,"Eggs from other birds in shell, fresh, n.e.c.",t,1880,1000 Int$,5487,NA,NA,2.918617021276596,1000 Int$ per t,NA,1000 Int$ per NA
232,2021,"Eggs from other birds in shell, fresh, n.e.c.",t,1880,1000 Int$,5487,NA,NA,2.918617021276596,1000 Int$ per t,NA,1000 Int$ per NA
232,2021,"Eggs from other birds in shell, fresh, n.e.c.",1000 No,38370,1000 Int$,5487,NA,NA,0.1430023455824863,1000 Int$ per 1000 No,NA,1000 Int$ per NA
232,2022,"Eggs from other birds in shell, fresh, n.e.c.",t,1880,1000 Int$,5487,NA,NA,2.918617021276596,1000 Int$ per t,NA,1000 Int$ per NA
232,2022,"Eggs from other birds in shell, fresh, n.e.c.",1000 No,38370,1000 Int$,5487,NA,NA,0.1430023455824863,1000 Int$ per 1000 No,NA,1000 Int$ per NA
232,2023,"Eggs from other birds in shell, fresh, n.e.c.",t,1880,1000 Int$,5487,NA,NA,2.918617021276596,1000 Int$ per t,NA,1000 Int$ per NA
232,2023,"Eggs from other birds in shell, fresh, n.e.c.",1000 No,38370,1000 Int$,5487,NA,NA,0.1430023455824863,1000 Int$ per 1000 No,NA,1000 Int$ per NA
1199.9,2000,Cereals n.e.c.,t,11110.63,1000 Int$,3232,ha,2740,0.2908925956493916,1000 Int$ per t,1.1795620437956205,1000 Int$ per ha
1199.9,2001,Cereals n.e.c.,t,12198.84,1000 Int$,3548,ha,2715,0.2908473264671067,1000 Int$ per t,1.3068139963167587,1000 Int$ per ha
1199.9,2002,Cereals n.e.c.,t,13162,1000 Int$,3829,ha,2587,0.29091323507065797,1000 Int$ per t,1.480092771550058,1000 Int$ per ha
1199.9,2003,Cereals n.e.c.,t,12100,1000 Int$,3520,ha,2400,0.2909090909090909,1000 Int$ per t,1.4666666666666666,1000 Int$ per ha
1199.9,2004,Cereals n.e.c.,t,16006,1000 Int$,4656,ha,2731,0.29089091590653504,1000 Int$ per t,1.7048700109849872,1000 Int$ per ha
1199.9,2005,Cereals n.e.c.,t,11500,1000 Int$,3345,ha,1700,0.2908695652173913,1000 Int$ per t,1.9676470588235293,1000 Int$ per ha
1199.9,2006,Cereals n.e.c.,t,5700,1000 Int$,1658,ha,1200,0.2908771929824561,1000 Int$ per t,1.3816666666666666,1000 Int$ per ha
1199.9,2007,Cereals n.e.c.,t,13709,1000 Int$,3988,ha,2267,0.2909037858341236,1000 Int$ per t,1.7591530657256287,1000 Int$ per ha
1199.9,2008,Cereals n.e.c.,t,16187,1000 Int$,4708,ha,2189,0.2908506826465682,1000 Int$ per t,2.150753768844221,1000 Int$ per ha
1199.9,2009,Cereals n.e.c.,t,14000,1000 Int$,4072,ha,2200,0.29085714285714287,1000 Int$ per t,1.8509090909090908,1000 Int$ per ha
1199.9,2010,Cereals n.e.c.,t,11688,1000 Int$,3400,ha,2008,0.29089664613278576,1000 Int$ per t,1.6932270916334662,1000 Int$ per ha
1199.9,2011,Cereals n.e.c.,t,9528,1000 Int$,2771,ha,1727,0.2908270361041142,1000 Int$ per t,1.6045165026056747,1000 Int$ per ha
1199.9,2012,Cereals n.e.c.,t,11744,1000 Int$,3416,ha,2063,0.2908719346049046,1000 Int$ per t,1.6558410082404265,1000 Int$ per ha
1199.9,2013,Cereals n.e.c.,t,9059.91,1000 Int$,2635,ha,1518,0.2908417412535003,1000 Int$ per t,1.7358366271409749,1000 Int$ per ha
1199.9,2014,Cereals n.e.c.,t,6793,1000 Int$,1976,ha,1151,0.29088767849256586,1000 Int$ per t,1.7167680278019113,1000 Int$ per ha
1199.9,2015,Cereals n.e.c.,t,8544,1000 Int$,2485,ha,1435,0.29084737827715357,1000 Int$ per t,1.7317073170731707,1000 Int$ per ha
1199.9,2016,Cereals n.e.c.,t,15985,1000 Int$,4650,ha,2529,0.29089771660932123,1000 Int$ per t,1.8386714116251484,1000 Int$ per ha
1199.9,2017,Cereals n.e.c.,t,23644.3,1000 Int$,6878,ha,4127,0.29089463422473916,1000 Int$ per t,1.666585897746547,1000 Int$ per ha
1199.9,2018,Cereals n.e.c.,t,10769.86,1000 Int$,3133,ha,1888,0.2909044314410772,1000 Int$ per t,1.6594279661016949,1000 Int$ per ha
1199.9,2019,Cereals n.e.c.,t,16799.72,1000 Int$,4887,ha,2848,0.29089770543794774,1000 Int$ per t,1.715941011235955,1000 Int$ per ha
1199.9,2020,Cereals n.e.c.,t,17071.29,1000 Int$,4966,ha,2954,0.2908977587516819,1000 Int$ per t,1.6811103588354772,1000 Int$ per ha
1199.9,2021,Cereals n.e.c.,t,14880.29,1000 Int$,4328,ha,2563,0.2908545465175746,1000 Int$ per t,1.688646117830667,1000 Int$ per ha
1199.9,2022,Cereals n.e.c.,t,16250.44,1000 Int$,4727,ha,2788,0.2908844314369334,1000 Int$ per t,1.695480631276901,1000 Int$ per ha
1199.9,2023,Cereals n.e.c.,t,16067.34,1000 Int$,4674,ha,2769,0.29090067179757195,1000 Int$ per t,1.6879739978331527,1000 Int$ per ha
1211,2000,Asparagus,t,4500,1000 Int$,4581,ha,2177,1.018,1000 Int$ per t,2.1042719338539273,1000 Int$ per ha
1211,2001,Asparagus,t,4500,1000 Int$,4581,ha,2096,1.018,1000 Int$ per t,2.1855916030534353,1000 Int$ per ha
1211,2002,Asparagus,t,4000,1000 Int$,4072,ha,2015,1.018,1000 Int$ per t,2.0208436724565755,1000 Int$ per ha
1211,2003,Asparagus,t,5300,1000 Int$,5395,ha,1935,1.0179245283018867,1000 Int$ per t,2.7881136950904395,1000 Int$ per ha
1211,2004,Asparagus,t,6000,1000 Int$,6107,ha,1500,1.0178333333333334,1000 Int$ per t,4.0713333333333335,1000 Int$ per ha
1211,2005,Asparagus,t,4680,1000 Int$,4764,ha,1371,1.0179487179487179,1000 Int$ per t,3.474835886214442,1000 Int$ per ha
1211,2006,Asparagus,t,2920,1000 Int$,2972,ha,810,1.0178082191780822,1000 Int$ per t,3.669135802469136,1000 Int$ per ha
1211,2007,Asparagus,t,3200,1000 Int$,3257,ha,871,1.0178125,1000 Int$ per t,3.7393800229621124,1000 Int$ per ha
1211,2008,Asparagus,t,2400,1000 Int$,2443,ha,700,1.0179166666666666,1000 Int$ per t,3.49,1000 Int$ per ha
1211,2009,Asparagus,t,2200,1000 Int$,2239,ha,639,1.0177272727272728,1000 Int$ per t,3.503912363067293,1000 Int$ per ha
1211,2010,Asparagus,t,2624.56,1000 Int$,2672,ha,799,1.0180754107355139,1000 Int$ per t,3.344180225281602,1000 Int$ per ha
1211,2011,Asparagus,t,1969.06,1000 Int$,2004,ha,596,1.0177445075315126,1000 Int$ per t,3.3624161073825505,1000 Int$ per ha
1211,2012,Asparagus,t,2736.75,1000 Int$,2786,ha,820,1.0179957979355074,1000 Int$ per t,3.397560975609756,1000 Int$ per ha
1211,2013,Asparagus,t,2286,1000 Int$,2327,ha,679,1.0179352580927383,1000 Int$ per t,3.4270986745213547,1000 Int$ per ha
1211,2014,Asparagus,t,2078.89,1000 Int$,2116,ha,628,1.017850872340528,1000 Int$ per t,3.3694267515923566,1000 Int$ per ha
1211,2015,Asparagus,t,2086.8,1000 Int$,2124,ha,630,1.0178263369752731,1000 Int$ per t,3.3714285714285714,1000 Int$ per ha
1211,2016,Asparagus,t,1993.94,1000 Int$,2030,ha,598,1.0180847969347122,1000 Int$ per t,3.3946488294314383,1000 Int$ per ha
1211,2017,Asparagus,t,2474.93,1000 Int$,2519,ha,744,1.017806564226059,1000 Int$ per t,3.385752688172043,1000 Int$ per ha
1211,2018,Asparagus,t,1894.34,1000 Int$,1928,ha,569,1.0177687215600157,1000 Int$ per t,3.3884007029876977,1000 Int$ per ha
1211,2019,Asparagus,t,2036.37,1000 Int$,2073,ha,611,1.0179878902164146,1000 Int$ per t,3.392798690671031,1000 Int$ per ha
1211,2020,Asparagus,t,1650.85,1000 Int$,1680,ha,496,1.0176575703425508,1000 Int$ per t,3.3870967741935485,1000 Int$ per ha
1211,2021,Asparagus,t,1635.45,1000 Int$,1665,ha,496,1.0180684215353573,1000 Int$ per t,3.3568548387096775,1000 Int$ per ha
1211,2022,Asparagus,t,1252.68,1000 Int$,1275,ha,379,1.0178177986397163,1000 Int$ per t,3.3641160949868074,1000 Int$ per ha
1211,2023,Asparagus,t,1255.69,1000 Int$,1278,ha,379,1.0177671240513184,1000 Int$ per t,3.372031662269129,1000 Int$ per ha
1212,2000,Cabbages,t,36000,1000 Int$,8192,ha,944,0.22755555555555557,1000 Int$ per t,8.677966101694915,1000 Int$ per ha
1212,2001,Cabbages,t,32873,1000 Int$,7480,ha,862,0.22754235999148237,1000 Int$ per t,8.677494199535962,1000 Int$ per ha
1212,2002,Cabbages,t,29746,1000 Int$,6769,ha,774,0.2275600080683117,1000 Int$ per t,8.74547803617571,1000 Int$ per ha
1212,2003,Cabbages,t,29746,1000 Int$,6769,ha,891,0.2275600080683117,1000 Int$ per t,7.597081930415264,1000 Int$ per ha
1212,2004,Cabbages,t,35000,1000 Int$,7964,ha,790,0.22754285714285713,1000 Int$ per t,10.081012658227849,1000 Int$ per ha
1212,2005,Cabbages,t,40000,1000 Int$,9102,ha,808,0.22755,1000 Int$ per t,11.264851485148515,1000 Int$ per ha
1212,2006,Cabbages,t,43000,1000 Int$,9784,ha,750,0.22753488372093023,1000 Int$ per t,13.045333333333334,1000 Int$ per ha
1212,2007,Cabbages,t,44000,1000 Int$,10012,ha,768,0.22754545454545455,1000 Int$ per t,13.036458333333334,1000 Int$ per ha
1212,2008,Cabbages,t,43338.25,1000 Int$,9861,ha,747,0.22753572190847576,1000 Int$ per t,13.200803212851406,1000 Int$ per ha
1212,2009,Cabbages,t,43776.26,1000 Int$,9961,ha,765,0.22754342193691282,1000 Int$ per t,13.020915032679738,1000 Int$ per ha
1212,2010,Cabbages,t,42635.16,1000 Int$,9701,ha,724,0.22753520803017976,1000 Int$ per t,13.399171270718233,1000 Int$ per ha
1212,2011,Cabbages,t,39202.83,1000 Int$,8920,ha,651,0.2275345938035596,1000 Int$ per t,13.70199692780338,1000 Int$ per ha
1212,2012,Cabbages,t,48786.29,1000 Int$,11101,ha,793,0.22754343484614223,1000 Int$ per t,13.99873896595208,1000 Int$ per ha
1212,2013,Cabbages,t,48554.73,1000 Int$,11048,ha,773,0.22753704942855205,1000 Int$ per t,14.292367399741268,1000 Int$ per ha
1212,2014,Cabbages,t,50848.63,1000 Int$,11570,ha,791,0.22753808706350595,1000 Int$ per t,14.627054361567636,1000 Int$ per ha
1212,2015,Cabbages,t,51768.52,1000 Int$,11780,ha,779,0.2275514154161641,1000 Int$ per t,15.121951219512194,1000 Int$ per ha
1212,2016,Cabbages,t,53932.56,1000 Int$,12272,ha,789,0.2275434357278794,1000 Int$ per t,15.553865652724967,1000 Int$ per ha
1212,2017,Cabbages,t,56204.03,1000 Int$,12789,ha,804,0.22754596067221514,1000 Int$ per t,15.906716417910447,1000 Int$ per ha
1212,2018,Cabbages,t,63569.12,1000 Int$,14465,ha,892,0.22754758914391138,1000 Int$ per t,16.216367713004484,1000 Int$ per ha
1212,2019,Cabbages,t,77492.62,1000 Int$,17633,ha,1066,0.22754424872975001,1000 Int$ per t,16.54127579737336,1000 Int$ per ha
1212,2020,Cabbages,t,70421.36,1000 Int$,16024,ha,938,0.22754459726423915,1000 Int$ per t,17.083155650319828,1000 Int$ per ha
1212,2021,Cabbages,t,69598.3,1000 Int$,15837,ha,938,0.22754866138971785,1000 Int$ per t,16.883795309168445,1000 Int$ per ha
1212,2022,Cabbages,t,57365.85,1000 Int$,13053,ha,763,0.22753955532777778,1000 Int$ per t,17.107470511140235,1000 Int$ per ha
1212,2023,Cabbages,t,58118.16,1000 Int$,13225,ha,763,0.2275536596478622,1000 Int$ per t,17.33289646133683,1000 Int$ per ha
1213,2000,Cauliflowers and broccoli,t,56000,1000 Int$,26280,ha,3181,0.4692857142857143,1000 Int$ per t,8.26155297076391,1000 Int$ per ha
1213,2001,Cauliflowers and broccoli,t,26390.9,1000 Int$,12385,ha,1400,0.4692905509095938,1000 Int$ per t,8.846428571428572,1000 Int$ per ha
1213,2002,Cauliflowers and broccoli,t,53422,1000 Int$,25070,ha,2955,0.4692823181460821,1000 Int$ per t,8.483925549915398,1000 Int$ per ha
1213,2003,Cauliflowers and broccoli,t,54300,1000 Int$,25482,ha,3083,0.4692817679558011,1000 Int$ per t,8.265325981187155,1000 Int$ per ha
1213,2004,Cauliflowers and broccoli,t,22861.35,1000 Int$,10729,ha,1250,0.4693073681125568,1000 Int$ per t,8.5832,1000 Int$ per ha
1213,2005,Cauliflowers and broccoli,t,56000,1000 Int$,26280,ha,2696,0.4692857142857143,1000 Int$ per t,9.747774480712167,1000 Int$ per ha
1213,2006,Cauliflowers and broccoli,t,44178.6,1000 Int$,20733,ha,2515,0.4692996156510166,1000 Int$ per t,8.243737574552684,1000 Int$ per ha
1213,2007,Cauliflowers and broccoli,t,45000,1000 Int$,21118,ha,3107,0.46928888888888887,1000 Int$ per t,6.796910202767943,1000 Int$ per ha
1213,2008,Cauliflowers and broccoli,t,42767.06,1000 Int$,20070,ha,2611,0.4692864087454223,1000 Int$ per t,7.686710072769054,1000 Int$ per ha
1213,2009,Cauliflowers and broccoli,t,42000,1000 Int$,19710,ha,2895,0.4692857142857143,1000 Int$ per t,6.808290155440415,1000 Int$ per ha
1213,2010,Cauliflowers and broccoli,t,44016.9,1000 Int$,20657,ha,2784,0.4692970200082241,1000 Int$ per t,7.4198994252873565,1000 Int$ per ha
1213,2011,Cauliflowers and broccoli,t,48251.87,1000 Int$,22644,ha,2986,0.4692875115513658,1000 Int$ per t,7.583389149363697,1000 Int$ per ha
1213,2012,Cauliflowers and broccoli,t,45427.48,1000 Int$,21319,ha,2829,0.46929743846676064,1000 Int$ per t,7.535878402262283,1000 Int$ per ha
1213,2013,Cauliflowers and broccoli,t,44224.81,1000 Int$,20754,ha,2797,0.46928409641556407,1000 Int$ per t,7.420092956739364,1000 Int$ per ha
1213,2014,Cauliflowers and broccoli,t,41982.55,1000 Int$,19702,ha,2778,0.4692902170068278,1000 Int$ per t,7.092152627789777,1000 Int$ per ha
1213,2015,Cauliflowers and broccoli,t,43575.59,1000 Int$,20450,ha,2899,0.4692994403518117,1000 Int$ per t,7.054156605726113,1000 Int$ per ha
1213,2016,Cauliflowers and broccoli,t,43327.47,1000 Int$,20333,ha,2960,0.469286575006572,1000 Int$ per t,6.869256756756757,1000 Int$ per ha
1213,2017,Cauliflowers and broccoli,t,41024.87,1000 Int$,19253,ha,2828,0.46930069491993515,1000 Int$ per t,6.807991513437058,1000 Int$ per ha
1213,2018,Cauliflowers and broccoli,t,42806.6,1000 Int$,20089,ha,3044,0.46929679068181074,1000 Int$ per t,6.599540078843627,1000 Int$ per ha
1213,2019,Cauliflowers and broccoli,t,46309.98,1000 Int$,21733,ha,3313,0.4692940916839091,1000 Int$ per t,6.559915484455177,1000 Int$ per ha
1213,2020,Cauliflowers and broccoli,t,41269.63,1000 Int$,19367,ha,2929,0.46927971004343877,1000 Int$ per t,6.6121543188801635,1000 Int$ per ha
1213,2021,Cauliflowers and broccoli,t,41182.38,1000 Int$,19326,ha,2929,0.4692783661361971,1000 Int$ per t,6.598156367360874,1000 Int$ per ha
1213,2022,Cauliflowers and broccoli,t,33275.87,1000 Int$,15616,ha,2393,0.4692890073197184,1000 Int$ per t,6.52569995821145,1000 Int$ per ha
1213,2023,Cauliflowers and broccoli,t,32887.27,1000 Int$,15434,ha,2393,0.46930012737451304,1000 Int$ per t,6.449644797325533,1000 Int$ per ha
1214,2000,Lettuce and chicory,t,36500,1000 Int$,14458,ha,1541,0.3961095890410959,1000 Int$ per t,9.382219338092147,1000 Int$ per ha
1214,2001,Lettuce and chicory,t,33492,1000 Int$,13267,ha,1414,0.3961244476292846,1000 Int$ per t,9.382602545968883,1000 Int$ per ha
1214,2002,Lettuce and chicory,t,30484,1000 Int$,12075,ha,1287,0.3961094344574203,1000 Int$ per t,9.382284382284382,1000 Int$ per ha
1214,2003,Lettuce and chicory,t,30792,1000 Int$,12197,ha,1166,0.39610937905949595,1000 Int$ per t,10.460548885077188,1000 Int$ per ha
1214,2004,Lettuce and chicory,t,31000,1000 Int$,12280,ha,1142,0.3961290322580645,1000 Int$ per t,10.753064798598949,1000 Int$ per ha
1214,2005,Lettuce and chicory,t,31954.68,1000 Int$,12658,ha,1207,0.3961235099209255,1000 Int$ per t,10.487158243579122,1000 Int$ per ha
1214,2006,Lettuce and chicory,t,31709.37,1000 Int$,12561,ha,1200,0.396128967557539,1000 Int$ per t,10.4675,1000 Int$ per ha
1214,2007,Lettuce and chicory,t,34000,1000 Int$,13468,ha,1309,0.3961176470588235,1000 Int$ per t,10.288770053475936,1000 Int$ per ha
1214,2008,Lettuce and chicory,t,33000,1000 Int$,13072,ha,1300,0.3961212121212121,1000 Int$ per t,10.055384615384616,1000 Int$ per ha
1214,2009,Lettuce and chicory,t,32000,1000 Int$,12676,ha,1241,0.396125,1000 Int$ per t,10.214343271555197,1000 Int$ per ha
1214,2010,Lettuce and chicory,t,31445.21,1000 Int$,12456,ha,1199,0.39611756448756424,1000 Int$ per t,10.388657214345288,1000 Int$ per ha
1214,2011,Lettuce and chicory,t,27696.65,1000 Int$,10971,ha,1048,0.3961128872986444,1000 Int$ per t,10.46851145038168,1000 Int$ per ha
1214,2012,Lettuce and chicory,t,32785.58,1000 Int$,12987,ha,1250,0.3961192695081191,1000 Int$ per t,10.3896,1000 Int$ per ha
1214,2013,Lettuce and chicory,t,36385.71,1000 Int$,14413,ha,1389,0.3961170470495148,1000 Int$ per t,10.37652987760979,1000 Int$ per ha
1214,2014,Lettuce and chicory,t,42325.83,1000 Int$,16766,ha,1609,0.39611745357385786,1000 Int$ per t,10.420136730888752,1000 Int$ per ha
1214,2015,Lettuce and chicory,t,40219.62,1000 Int$,15932,ha,1514,0.39612507527420693,1000 Int$ per t,10.523117569352708,1000 Int$ per ha
1214,2016,Lettuce and chicory,t,39601.16,1000 Int$,15687,ha,1489,0.39612475998177826,1000 Int$ per t,10.535258562793821,1000 Int$ per ha
1214,2017,Lettuce and chicory,t,40774.04,1000 Int$,16151,ha,1532,0.3961098777555523,1000 Int$ per t,10.54242819843342,1000 Int$ per ha
1214,2018,Lettuce and chicory,t,38788.59,1000 Int$,15365,ha,1457,0.3961216429883118,1000 Int$ per t,10.545641729581332,1000 Int$ per ha
1214,2019,Lettuce and chicory,t,40124.48,1000 Int$,15894,ha,1505,0.3961172830152565,1000 Int$ per t,10.560797342192691,1000 Int$ per ha
1214,2020,Lettuce and chicory,t,42246.08,1000 Int$,16734,ha,1582,0.3961077572167642,1000 Int$ per t,10.577749683944374,1000 Int$ per ha
1214,2021,Lettuce and chicory,t,42286.99,1000 Int$,16751,ha,1582,0.3961265628033587,1000 Int$ per t,10.58849557522124,1000 Int$ per ha
1214,2022,Lettuce and chicory,t,25606.94,1000 Int$,10143,ha,957,0.3961035563015339,1000 Int$ per t,10.598746081504702,1000 Int$ per ha
1214,2023,Lettuce and chicory,t,25633.2,1000 Int$,10154,ha,957,0.396126897929248,1000 Int$ per t,10.610240334378265,1000 Int$ per ha
1215,2000,Spinach,t,2200,1000 Int$,889,ha,462,0.4040909090909091,1000 Int$ per t,1.9242424242424243,1000 Int$ per ha
1215,2001,Spinach,t,2200,1000 Int$,889,ha,460,0.4040909090909091,1000 Int$ per t,1.932608695652174,1000 Int$ per ha
1215,2002,Spinach,t,1886,1000 Int$,762,ha,396,0.40402969247083775,1000 Int$ per t,1.9242424242424243,1000 Int$ per ha
1215,2003,Spinach,t,1905,1000 Int$,770,ha,437,0.4041994750656168,1000 Int$ per t,1.7620137299771168,1000 Int$ per ha
1215,2004,Spinach,t,1930,1000 Int$,780,ha,421,0.40414507772020725,1000 Int$ per t,1.852731591448931,1000 Int$ per ha
1215,2005,Spinach,t,1970.23,1000 Int$,796,ha,420,0.4040137445881953,1000 Int$ per t,1.8952380952380952,1000 Int$ per ha
1215,2006,Spinach,t,2037.19,1000 Int$,823,ha,433,0.40398784600356374,1000 Int$ per t,1.9006928406466512,1000 Int$ per ha
1215,2007,Spinach,t,2150,1000 Int$,869,ha,450,0.40418604651162793,1000 Int$ per t,1.931111111111111,1000 Int$ per ha
1215,2008,Spinach,t,2400,1000 Int$,970,ha,500,0.4041666666666667,1000 Int$ per t,1.94,1000 Int$ per ha
1215,2009,Spinach,t,2650,1000 Int$,1071,ha,550,0.4041509433962264,1000 Int$ per t,1.9472727272727273,1000 Int$ per ha
1215,2010,Spinach,t,2865.26,1000 Int$,1158,ha,642,0.40415180472278256,1000 Int$ per t,1.8037383177570094,1000 Int$ per ha
1215,2011,Spinach,t,1861.57,1000 Int$,752,ha,432,0.40396009819668344,1000 Int$ per t,1.7407407407407407,1000 Int$ per ha
1215,2012,Spinach,t,1612.18,1000 Int$,652,ha,370,0.40442134252999046,1000 Int$ per t,1.7621621621621621,1000 Int$ per ha
1215,2013,Spinach,t,1622.56,1000 Int$,656,ha,379,0.4042993787594912,1000 Int$ per t,1.7308707124010554,1000 Int$ per ha
1215,2014,Spinach,t,1636.97,1000 Int$,662,ha,399,0.4044057007764345,1000 Int$ per t,1.6591478696741855,1000 Int$ per ha
1215,2015,Spinach,t,2001.09,1000 Int$,809,ha,487,0.4042796675811683,1000 Int$ per t,1.6611909650924024,1000 Int$ per ha
1215,2016,Spinach,t,1753.54,1000 Int$,709,ha,422,0.40432496549836333,1000 Int$ per t,1.680094786729858,1000 Int$ per ha
1215,2017,Spinach,t,1797.2,1000 Int$,726,ha,436,0.4039617182283552,1000 Int$ per t,1.665137614678899,1000 Int$ per ha
1215,2018,Spinach,t,1831.06,1000 Int$,740,ha,466,0.40413749412908373,1000 Int$ per t,1.5879828326180256,1000 Int$ per ha
1215,2019,Spinach,t,1837.77,1000 Int$,743,ha,441,0.4042943349820707,1000 Int$ per t,1.6848072562358276,1000 Int$ per ha
1215,2020,Spinach,t,1792.05,1000 Int$,724,ha,448,0.40400658463770545,1000 Int$ per t,1.6160714285714286,1000 Int$ per ha
1215,2021,Spinach,t,1795.84,1000 Int$,726,ha,452,0.40426764076977906,1000 Int$ per t,1.6061946902654867,1000 Int$ per ha
1215,2022,Spinach,t,1779.4,1000 Int$,719,ha,447,0.40406878723165107,1000 Int$ per t,1.6085011185682327,1000 Int$ per ha
1215,2023,Spinach,t,1762.97,1000 Int$,712,ha,449,0.40386393415656535,1000 Int$ per t,1.5857461024498887,1000 Int$ per ha
1221,2000,Watermelons,t,2500,1000 Int$,580,ha,250,0.232,1000 Int$ per t,2.32,1000 Int$ per ha
1221,2001,Watermelons,t,2500,1000 Int$,580,ha,213,0.232,1000 Int$ per t,2.723004694835681,1000 Int$ per ha
1221,2002,Watermelons,t,2500,1000 Int$,580,ha,235,0.232,1000 Int$ per t,2.4680851063829787,1000 Int$ per ha
1221,2003,Watermelons,t,2500,1000 Int$,580,ha,235,0.232,1000 Int$ per t,2.4680851063829787,1000 Int$ per ha
1221,2004,Watermelons,t,2600,1000 Int$,603,ha,240,0.23192307692307693,1000 Int$ per t,2.5125,1000 Int$ per ha
1221,2005,Watermelons,t,2624.78,1000 Int$,609,ha,244,0.2320194454392368,1000 Int$ per t,2.4959016393442623,1000 Int$ per ha
1221,2006,Watermelons,t,2650,1000 Int$,615,ha,245,0.2320754716981132,1000 Int$ per t,2.510204081632653,1000 Int$ per ha
1221,2007,Watermelons,t,2700,1000 Int$,626,ha,250,0.23185185185185186,1000 Int$ per t,2.504,1000 Int$ per ha
1221,2008,Watermelons,t,2716.99,1000 Int$,630,ha,258,0.23187424318823405,1000 Int$ per t,2.441860465116279,1000 Int$ per ha
1221,2009,Watermelons,t,2556.58,1000 Int$,593,ha,241,0.23195049636623927,1000 Int$ per t,2.4605809128630707,1000 Int$ per ha
1221,2010,Watermelons,t,2598.97,1000 Int$,603,ha,240,0.23201499055395022,1000 Int$ per t,2.5125,1000 Int$ per ha
1221,2011,Watermelons,t,2585.11,1000 Int$,600,ha,239,0.23209844068530933,1000 Int$ per t,2.510460251046025,1000 Int$ per ha
1221,2012,Watermelons,t,2571.25,1000 Int$,597,ha,238,0.2321827904715605,1000 Int$ per t,2.508403361344538,1000 Int$ per ha
1221,2013,Watermelons,t,2557.39,1000 Int$,593,ha,237,0.2318770308791385,1000 Int$ per t,2.50210970464135,1000 Int$ per ha
1221,2014,Watermelons,t,2534.1,1000 Int$,588,ha,239,0.23203504202675507,1000 Int$ per t,2.4602510460251046,1000 Int$ per ha
